id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,localizacion,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,segmento_cliente,ratio_gasto_ingreso,monto_por_edad,nivel_lealtad,ingreso_anual_estimado,ahorro_estimado,indice_consumo,score_financiero,comportamiento_1,comportamiento_2,comportamiento_3,comportamiento_4,comportamiento_5,comportamiento_6,comportamiento_7,comportamiento_8,comportamiento_9,comportamiento_10,PCA_1,PCA_2,PCA_3
7878,424,1682.78,2021-12-25,70,{'$oid': '69fd6ef6476e52befdc83adb'},Teresa Caridad Godínez,Prefiere no decir,45,"{'ciudad': 'Guadalajara', 'estado': 'Jalisco'}",163796.79,144095.46,147419,"['DEPORTES', 'deportes']",Estándar,0.879715532181478,36.582173913043476,147.419,1965561.48,19701.330000000016,145778.24,111382.195,33,27,81,95,55,81,91,16,59,70,-0.04109052541312419,-0.6188304852845101,0.3242457712495787
7879,716,2053.62,2022-02-15,38,{'$oid': '69fd6ef6476e52befdc83bff'},Teodoro Emilio Sarabia,Prefiere no decir,24,"{'ciudad': 'Los Mochis', 'estado': 'Sinloa'}",188358.8,55373.72,518743,"['Deportes', 'HOGAR Y COCINA', 'hogar y cocina', 'belleza']",Premium Joven,0.2939784391361639,82.14479999999999,518.743,2260305.5999999996,132985.08,57427.340000000004,197928.0,59,7,56,52,14,6,6,7,11,83,0.11333513599360745,0.36870742887658786,-0.14769232048670966
7880,138,8334.49,2020-05-22,22,{'$oid': '69fd6ef6476e52befdc839bd'},Celia Antonia Zedillo Rodarte,No binario,34,"{'ciudad': 'Pue', 'estado': 'Puebla'}",229100.6,37665.85,644144,"['Deportes', 'Belleza']",Estándar,0.1644067522880678,238.1282857142857,644.144,2749207.2,191434.75,46000.34,243379.1,18,44,29,56,55,19,38,15,69,40,0.33373016610316686,0.6584375541879084,-0.3377815458325579
7881,114,6988.02,2021-01-31,33,{'$oid': '69fd6ef6476e52befdc839a5'},Paulina Pablo Villalobos,Masculino,57,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",115826.22,8390.79,570990,"['deportes', 'electrónica', 'Belleza', 'Hogar y Cocina']",Estándar,0.07244229810574751,120.48310344827587,570.99,1389914.6400000001,107435.43,15378.810000000001,172111.11,56,29,53,10,15,25,54,21,10,6,-0.26113194049225763,0.566361755231344,-0.21650253967501507
7882,455,6885.83,2023-05-24,18,{'$oid': '69fd6ef6476e52befdc83afa'},Leonel Timoteo Cadena,Masculino,40,"{'ciudad': 'Monterei', 'estado': 'Nuevo León'}",155892.92,110295.65,3384,"['ropa y calzado', 'Electrónica']",Estándar,0.7075045004962348,167.9470731707317,3.384,1870715.04,45597.27000000002,117181.48,78623.26000000001,92,95,40,19,5,3,60,66,3,14,-0.2152473262649881,-0.7789749892325428,0.050059261899616625
7883,774,6982.43,2022-04-16,8,{'$oid': '69fd6ef6476e52befdc83c39'},Juana Victoria Hurtado,Masculino,60,"{'ciudad': 'Duran', 'estado': 'Durngo'}",299775.33,277124.0,16573,"['deportes', 'belleza', 'BELLEZA', 'Deportes', 'Ropa y Calzado']",Estándar,0.9244358952556394,114.46606557377049,16.573,3597303.96,22651.330000000016,284106.43,153202.265,57,44,74,19,4,53,27,59,15,67,0.6468542334762355,-1.1009736290854586,0.3404414859085472
7884,726,8489.19,2021-02-08,12,{'$oid': '69fd6ef6476e52befdc83c09'},Margarita Medina,No binario,43,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",340878.14,274918.64,88586,"['belleza', 'ropa y calzado', 'deportes', 'hogar y cocina']",Estándar,0.8064988664310758,192.93613636363636,88.586,4090537.68,65959.5,283407.83,188156.27000000002,96,36,18,87,30,28,80,48,37,11,0.8726289282647837,-0.9107124035200802,0.1873099899329302
7885,595,5802.58,2022-03-02,20,{'$oid': '69fd6ef6476e52befdc83b86'},Ing. José Emilio Moreno,Femenino,64,"{'ciudad': 'Tijuana', 'estado': 'Baja Californa'}",150892.77,111929.18,410073,"['deportes', 'Deportes', 'BELLEZA']",Estándar,0.7417746935476528,89.27046153846153,410.073,1810713.2399999998,38963.59,117731.76,157460.985,76,19,47,59,84,26,62,89,40,39,0.004334241107496917,-0.08230748633046808,0.31767364540603277
7886,160,867.53,2021-06-27,45,{'$oid': '69fd6ef6476e52befdc839d3'},Ing. Paulina Acevedo,Femenino,68,"{'ciudad': 'Puerto Vallarta', 'estado': 'Jalisco'}",167033.31,137437.21,467142,"['Hogar y Cocina', 'BELLEZA', 'DEPORTES', 'ROPA Y CALZADO']",Estándar,0.8228082601712187,12.572898550724638,467.142,2004399.72,29596.100000000006,138304.74,176945.055,48,6,13,44,53,47,63,73,17,41,0.13350310931064824,-0.052194617360521334,0.4490544587398661
7887,665,6033.0,2022-01-25,47,{'$oid': '69fd6ef6476e52befdc83bcc'},Lic. Verónica Gallegos,Femenino,57,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",188133.82,137730.07,735151,['HOGAR Y COCINA'],Estándar,0.7320817592405277,104.01724137931035,735.151,2257605.84,50403.75,143763.07,241097.11000000002,42,25,27,59,90,8,99,84,20,24,0.4071400108554317,0.4782207854759833,0.4852884748116116
7888,877,5071.81,2020-07-23,39,{'$oid': '69fd6ef6476e52befdc83ca0'},Mtro. Jacinto Pizarro,No binario,63,"{'ciudad': 'Cancún', 'estado': 'Q Roo'}",274823.21,178333.72,377388,"['Deportes', 'ELECTRÓNICA']",Estándar,0.6489010556966578,79.24703125,377.388,3297878.5200000005,96489.49000000002,183405.53,212889.20500000002,27,31,62,96,73,57,91,50,4,43,0.5887312764783139,-0.21629338583729815,0.10471696259955698
7889,468,1860.57,2023-09-03,56,{'$oid': '69fd6ef6476e52befdc83b07'},Marcos Mares Paz,Masculino,38,"{'ciudad': 'Los Mochs', 'estado': 'Sinloa'}",219882.15,126205.28,357679,['ropa y calzado'],Estándar,0.5739652174348058,47.706923076923076,357.679,2638585.8,93676.87,128065.85,181476.875,74,9,74,84,30,55,35,10,98,82,0.26961368172324174,-0.1290180976917497,0.06846721715440574
7890,448,3576.1,2020-08-15,47,{'$oid': '69fd6ef6476e52befdc83af3'},Sergio Lira Perea,No binario,64,"{'ciudad': 'Villahermsa', 'estado': 'Tabasco'}",250169.69,147350.06,333474,"['HOGAR Y COCINA', 'belleza', 'Belleza', 'Ropa y Calzado', 'Deportes']",Estándar,0.588998095660207,55.01692307692308,333.474,3002036.2800000003,102819.63,150926.16,191779.64500000002,52,84,96,4,86,79,58,52,34,95,0.39764722905362326,-0.222772857842281,0.020022191527995448
7891,291,7373.27,2020-10-31,67,{'$oid': '69fd6ef6476e52befdc83a56'},Serafín Irene Quintana Fonseca,Masculino,51,"{'ciudad': 'Chihuas', 'estado': 'Chihuahua'}",46901.23,18292.3,588509,"['DEPORTES', 'Belleza']",Estándar,0.3900091744038609,141.79365384615386,588.509,562814.76,28608.930000000004,25665.57,141152.415,42,74,45,97,94,1,61,85,95,74,-0.48685319148342454,0.49009693363049517,0.15391748028259783
7892,388,3341.41,2020-06-30,58,{'$oid': '69fd6ef6476e52befdc83ab7'},Adán Aponte Vásquez,Prefiere no decir,76,"{'ciudad': 'Selaya', 'estado': 'Guanajuato'}",261642.33,246450.73,381747,"['Electrónica', 'electrónica', 'belleza']",Estándar,0.941933929674416,43.39493506493506,381.747,3139707.96,15191.599999999977,249792.14,207170.565,32,37,3,65,84,40,36,68,34,26,0.6497418663738372,-0.42052398936268787,0.5506603784322193
7893,539,4992.1,2020-12-19,72,{'$oid': '69fd6ef6476e52befdc83b4e'},José Luis Concepción Serrano Collado,No binario,47,"{'ciudad': 'Mazatlan', 'estado': 'Sinaloa'}",274488.83,49289.15,582618,"['ELECTRÓNICA', 'electrónica', 'Ropa y Calzado', 'DEPORTES']",Estándar,0.17956639777874467,104.00208333333335,582.618,3293865.96,225199.68000000002,54281.25,253768.015,26,27,22,13,92,23,92,30,67,29,0.4893278278901565,0.5295739945807387,-0.4598324000092426
7894,413,9574.29,2022-11-08,49,{'$oid': '69fd6ef6476e52befdc83ad0'},Victoria Claudio Gaitán Quiroz,Femenino,49,"{'ciudad': 'Chetumal', 'estado': 'Quintana Roo'}",137204.63,52519.12,444755,"['Ropa y Calzado', 'BELLEZA']",Estándar,0.3827767125882517,191.4858,444.755,1646455.56,84685.51000000001,62093.41,157553.315,25,13,27,67,61,54,56,34,28,2,-0.13921731132765192,0.19547803815714443,-0.02966391306122923
7895,63,1522.34,2020-09-24,42,{'$oid': '69fd6ef6476e52befdc83972'},Natalia Francisco Javier Delgadillo Arroyo,Prefiere no decir,52,"{'ciudad': 'Monterei', 'estado': 'Nuevo Leon'}",48856.25,39396.67,183135,"['ROPA Y CALZADO', 'Deportes']",Estándar,0.8063628223037522,28.723396226415094,183.135,586275.0,9459.580000000002,40919.009999999995,61055.125,75,41,55,12,71,42,67,94,93,30,-0.6705259547278738,-0.3766521220321578,0.2671150871968659
7896,1035,3525.19,2022-12-04,39,{'$oid': '69fd6ef6476e52befdc83d3e'},Luis Manuel Miranda Durán,Masculino,26,"{'ciudad': 'Toluca', 'estado': 'Estado de México'}",280328.25,110175.77,375478,"['hogar y cocina', 'ropa y calzado', 'electrónica']",Premium Joven,0.3930227402242185,130.5625925925926,375.478,3363939.0,170152.47999999998,113700.96,215259.725,23,66,67,93,68,80,57,78,79,74,0.4958140411445333,-0.005161430114288823,-0.3129168723761472
7897,530,6338.79,2022-04-29,26,{'$oid': '69fd6ef6476e52befdc83b45'},Serafín Conchita Otero,Prefiere no decir,22,"{'ciudad': 'Colima', 'estado': 'Colim'}",285575.96,15521.36,626269,"['ropa y calzado', 'Hogar y Cocina', 'HOGAR Y COCINA', 'BELLEZA', 'hogar y cocina']",Premium Joven,0.054350883208505334,275.59956521739133,626.269,3426911.5200000005,270054.60000000003,21860.15,268041.78,98,85,33,55,92,50,41,86,36,76,0.515217196092286,0.7019159420048997,-0.6690119611561179
7898,768,8129.85,2023-12-19,19,{'$oid': '69fd6ef6476e52befdc83c33'},Alejandro Cervantes Carvajal,No binario,51,"{'ciudad': 'Puerto Vallarta', 'estado': 'Jalisco'}",280739.0,181189.08,469130,"['ropa y calzado', 'ELECTRÓNICA', 'DEPORTES']",Estándar,0.6453981620004274,156.34326923076924,469.13,3368868.0,99549.92000000001,189318.93,234195.5,57,97,2,61,55,4,31,65,35,84,0.6867235656153436,-0.056570343141651935,0.164560279680041
7899,1152,660.62,2023-08-31,62,{'$oid': '69fd6ef6476e52befdc83db3'},Lorena Gregorio Ledesma Trejo,Prefiere no decir,50,"{'ciudad': 'Villahermosa', 'estado': 'Tabasco'}",317782.57,285958.42,476431,"['belleza', 'Ropa y Calzado', 'hogar y cocina', 'electrónica']",Estándar,0.899852751984629,12.953333333333333,476.431,3813390.84,31824.150000000023,286619.04,254177.48500000002,52,24,75,95,99,8,3,60,41,57,1.011676712539096,-0.2688117130199725,0.5498794075881612
7900,200,8192.05,2021-09-28,71,{'$oid': '69fd6ef6476e52befdc839fb'},Maximiliano Gil Trujillo,Masculino,40,"{'ciudad': 'Morel', 'estado': 'Michoacan'}",24763.31,5422.04,167692,['DEPORTES'],Estándar,0.2189457327904553,199.8060975609756,167.692,297159.72000000003,19341.27,13614.09,45920.055,87,44,46,41,97,36,38,8,59,59,-0.8624482473347107,-0.15855173227284605,-0.14287493224443404
7901,312,7394.16,2021-07-06,57,{'$oid': '69fd6ef6476e52befdc83a6b'},Eugenia Alcala Vanegas,Prefiere no decir,33,"{'ciudad': 'Puerto Vallarta', 'estado': 'Jalizco'}",177220.15,124829.11,474329,"['Hogar y Cocina', 'DEPORTES', 'deportes', 'belleza']",Estándar,0.7043691455562725,217.47529411764705,474.329,2126641.8,52391.03999999999,132223.27,183475.875,93,98,74,36,71,10,53,75,74,19,0.19713832265787223,0.06148461875139055,0.3118224242665713
7902,435,2868.72,2021-09-27,68,{'$oid': '69fd6ef6476e52befdc83ae6'},Martha Fonseca Alcaraz,No binario,85,"{'ciudad': 'Tepic', 'estado': 'Nayarit'}",79133.32,17037.6,132847,"['Electrónica', 'Belleza', 'ELECTRÓNICA', 'ROPA Y CALZADO']",Estándar,0.21529975868877116,33.35720930232558,132.847,949599.8400000001,62095.72000000001,19906.32,66136.06,31,60,33,2,73,30,52,65,17,54,-0.6944687712024449,-0.3012260536105133,-0.31512080709419615
7903,167,935.59,2021-05-17,1,{'$oid': '69fd6ef6476e52befdc839da'},Marco Antonio Rascón,Femenino,75,"{'ciudad': 'Zacatecas ', 'estado': 'Zacatecas'}",143684.46,112306.5,438317,['Hogar y Cocina'],Estándar,0.7816135327819531,12.310394736842106,438.317,1724213.52,31377.959999999992,113242.09,159505.63,64,9,58,22,98,16,24,69,30,70,-0.023965572785525913,-0.0491410983700758,0.3900335279893565
7904,551,6806.89,2021-03-17,78,{'$oid': '69fd6ef6476e52befdc83b5a'},Amelia Valle,Masculino,30,"{'ciudad': 'Hermosillo', 'estado': 'Sonora'}",328861.18,149651.89,457043,"['ROPA Y CALZADO', 'Hogar y Cocina']",Estándar,0.45505959365713633,219.57709677419356,457.043,3946334.16,179209.28999999998,156458.78000000003,255839.19,71,2,7,22,42,30,26,57,54,23,0.8303950045207089,0.07146841354174643,-0.1684422581813512
7905,69,8392.86,2023-09-29,9,{'$oid': '69fd6ef6476e52befdc83978'},Guadalupe Molina,Masculino,85,"{'ciudad': 'Morelía', 'estado': 'Michoacán'}",14807.41,9660.56,163772,['belleza'],Estándar,0.6523698357892576,97.59139534883721,163.772,177688.91999999998,5146.85,18053.42,40158.105,33,56,15,41,98,64,92,45,52,83,-0.8886720545135443,-0.3555529117023452,0.15856969966583084
7906,459,7450.9,2021-05-24,36,{'$oid': '69fd6ef6476e52befdc83afe'},Andrea Serna,Femenino,36,"{'ciudad': 'Querétaro', 'estado': 'Queretrao'}",4320.55,2499.28,390576,"['deportes', 'Ropa y Calzado', 'ropa y calzado']",Estándar,0.5783295345420046,201.37567567567567,390.576,51846.600000000006,1821.27,9950.18,80275.47499999999,85,30,26,95,77,74,73,49,72,95,-0.7773595602161019,0.1300977677366913,0.26285847802570644
7907,864,542.82,2023-12-02,31,{'$oid': '69fd6ef6476e52befdc83c93'},Lic. Ilse Rojo,Masculino,57,"{'ciudad': 'Tijuana', 'estado': 'Baja California'}",146477.72,45619.86,542585,"['ROPA Y CALZADO', 'Electrónica']",Estándar,0.3114436008179209,9.35896551724138,542.585,1757732.6400000001,100857.86,46162.68,181755.86,2,22,11,14,29,11,37,74,23,33,-0.09492557399487267,0.38299364577254963,-0.08606636842527798
7908,966,6204.74,2023-08-17,14,{'$oid': '69fd6ef6476e52befdc83cf9'},Genaro Soliz,Masculino,55,"{'ciudad': 'Chetumal', 'estado': 'Quintana Roo'}",21807.6,1323.58,669657,"['Ropa y Calzado', 'hogar y cocina']",Estándar,0.06069073668185945,110.79892857142856,669.657,261691.19999999998,20484.019999999997,7528.32,144835.19999999998,18,75,38,93,35,34,91,62,19,66,-0.6136703401381718,0.7415697196873829,0.004962117043574021
7909,318,8954.38,2023-02-19,7,{'$oid': '69fd6ef6476e52befdc83a71'},Mariana Mauro Leiva Tejeda,Femenino,72,"{'ciudad': 'Tijuana', 'estado': 'Baja California'}",37785.04,16160.59,116687,"['deportes', 'hogar y cocina', 'Ropa y Calzado', 'Belleza']",Estándar,0.4276867859135278,122.66273972602738,116.687,453420.48,21624.45,25114.97,42229.92,47,81,27,35,45,80,48,39,37,79,-0.8335205194731767,-0.38951601308429723,-0.04947414094810043
7910,551,2519.44,2023-07-30,19,{'$oid': '69fd6ef6476e52befdc83b5a'},Amelia Valle,Masculino,30,"{'ciudad': 'Hermosillo', 'estado': 'Sonora'}",328861.18,149651.89,457043,"['ROPA Y CALZADO', 'Hogar y Cocina']",Estándar,0.45505959365713633,81.27225806451614,457.043,3946334.16,179209.28999999998,152171.33000000002,255839.19,33,13,7,50,74,55,67,77,59,11,0.8131963592355034,0.07042543477690716,-0.21006015707587403
7911,639,1725.92,2023-08-10,28,{'$oid': '69fd6ef6476e52befdc83bb2'},Adán Vargas Portillo,Masculino,70,"{'ciudad': 'Selaya', 'estado': 'Guanajuato'}",305922.84,142566.33,43791,['Hogar y Cocina'],Estándar,0.46601902617331153,24.3087323943662,43.791,3671074.08,163356.51000000004,144292.25,161719.62000000002,98,71,1,9,94,83,41,21,36,90,0.4223773520090661,-0.7085071862840944,-0.3812129276639695
7912,219,6715.78,2023-09-25,21,{'$oid': '69fd6ef6476e52befdc83a0e'},Lucía Ávalos,Femenino,42,"{'ciudad': 'Culiacan', 'estado': 'Sinloa'}",22698.61,19974.4,574077,"['deportes', 'DEPORTES', 'Hogar y Cocina']",Estándar,0.8799446334100014,156.18093023255813,574.077,272383.32,2724.209999999999,26690.18,126164.70500000002,84,16,74,96,90,4,49,53,68,18,-0.5269340446830381,0.34209371232323665,0.5857385544602303
7913,891,6235.28,2023-01-06,2,{'$oid': '69fd6ef6476e52befdc83cae'},Arturo Gaytán,Masculino,50,"{'ciudad': 'Campeche', 'estado': 'Campeche '}",87288.19,74223.94,192917,"['DEPORTES', 'ropa y calzado', 'hogar y cocina']",Estándar,0.8503222449423578,122.26039215686274,192.917,1047458.28,13064.25,80459.22,82227.495,35,97,21,59,99,49,28,45,26,65,-0.4361449183172995,-0.4310508645680763,0.3105236759523932
7914,1073,4596.84,2020-01-22,68,{'$oid': '69fd6ef6476e52befdc83d64'},Cecilia Negrete Sauceda,No binario,24,"{'ciudad': 'Zacatecas', 'estado': 'Zacatecas'}",209427.9,174703.5,397576,"['hogar y cocina', 'ELECTRÓNICA']",Premium Joven,0.8341900282148261,183.8736,397.576,2513134.8,34724.399999999994,179300.34,184229.15000000002,51,45,79,56,92,44,32,97,27,32,0.365900616374619,-0.17677606875502544,0.3956602317725007
7915,483,3468.62,2021-01-15,45,{'$oid': '69fd6ef6476e52befdc83b16'},Sr(a). Amalia Barrientos,Prefiere no decir,62,"{'ciudad': 'Guadalajara', 'estado': 'Jalisco'}",119493.87,41032.21,356482,"['Deportes', 'HOGAR Y COCINA']",Estándar,0.3433805149961668,55.05746031746032,356.482,1433926.44,78461.66,44500.83,131043.335,18,65,30,91,29,31,99,28,77,4,-0.316921590895347,0.03670080037186757,-0.11819388222595306
7916,1037,5349.16,2021-02-16,55,{'$oid': '69fd6ef6476e52befdc83d40'},Abraham Armando Orta,Prefiere no decir,62,"{'ciudad': 'Colima', 'estado': 'Colima'}",328491.65,117431.11,256113,"['Electrónica', 'ropa y calzado', 'Deportes']",Estándar,0.3574847412872099,84.90730158730159,256.113,3941899.8000000003,211060.54000000004,122780.27,215468.42500000002,88,11,94,10,70,48,71,53,62,86,0.6234095150213514,-0.23754619568460508,-0.4643787709098679
7917,1007,2568.52,2020-11-18,7,{'$oid': '69fd6ef6476e52befdc83d22'},Sr(a). Elena de la Torre,No binario,32,"{'ciudad': 'Celay', 'estado': 'Guanajuato'}",284961.83,193612.36,348100,"['electrónica', 'deportes', 'Electrónica', 'DEPORTES', 'belleza']",Estándar,0.6794302260403575,77.83393939393939,348.1,3419541.96,91349.47000000003,196180.87999999998,212100.915,72,70,8,25,3,99,71,9,62,36,0.6474719580277182,-0.27456351765696174,0.1795173794088007
7918,488,4536.71,2023-05-16,63,{'$oid': '69fd6ef6476e52befdc83b1b'},Ing. Felipe Lira,Femenino,73,"{'ciudad': 'Mérida', 'estado': 'Yucatan'}",301639.12,234226.2,462529,"['Hogar y Cocina', 'ropa y calzado']",Estándar,0.7765087747611293,61.306891891891894,462.529,3619669.44,67412.91999999998,238762.91,243325.36,30,20,88,45,93,98,85,75,52,93,0.8392811268718614,-0.18950217193505253,0.3423821628100196
7919,1,697.88,2022-04-03,24,{'$oid': '69fd6ef6476e52befdc83934'},Tania Razo Gastélum,Masculino,52,"{'ciudad': 'Saltillo', 'estado': 'Coahuila '}",22117.81,2288.37,427023,['Deportes'],Estándar,0.10345809742929207,13.167547169811321,427.023,265413.72000000003,19829.440000000002,2986.25,96463.505,44,99,83,97,57,26,32,93,44,57,-0.7752239115232885,0.2867413025697549,-0.1381486734596094
7920,626,7593.55,2020-08-12,46,{'$oid': '69fd6ef6476e52befdc83ba5'},Sr(a). Micaela Gamboa,Prefiere no decir,23,"{'ciudad': 'Chetumal', 'estado': 'Quintana Roo'}",229004.23,16014.57,601528,"['hogar y cocina', 'Belleza', 'ropa y calzado']",Premium Joven,0.06993102297270677,316.3979166666667,601.528,2748050.7600000002,212989.66,23608.12,234807.71500000003,53,63,3,11,66,70,38,71,98,33,0.265166581109201,0.6584104970683891,-0.5074647848911381
7921,1191,1310.09,2020-10-17,78,{'$oid': '69fd6ef6476e52befdc83dda'},Rosalia Alcántar,Femenino,82,"{'ciudad': 'Guadalajara', 'estado': 'Jalisco'}",17273.25,10338.86,605866,['BELLEZA'],Estándar,0.598512815317597,15.784216867469878,605.866,207279.0,6934.389999999999,11648.95,129809.82500000001,10,90,55,9,22,97,20,61,33,14,-0.6406497595074152,0.42290232854110293,0.3893953262150646
7922,36,6077.88,2020-06-12,8,{'$oid': '69fd6ef6476e52befdc83957'},Claudio Laura Urías Sierra,No binario,23,"{'ciudad': 'Querétaro', 'estado': 'Queretaro'}",8487.73,5595.95,207870,"['Belleza', 'ROPA Y CALZADO', 'hogar y cocina', 'DEPORTES', 'Ropa y Calzado']",Premium Joven,0.6592211084579201,253.245,207.87,101852.76,2891.7799999999997,11673.83,45817.865,87,12,15,7,27,91,8,27,90,48,-0.8572881662175427,-0.20452799993064213,0.24570251497249912
7923,856,803.52,2021-05-08,77,{'$oid': '69fd6ef6476e52befdc83c8b'},Ing. Nadia Olivas,No binario,55,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",304607.49,4866.75,715847,"['Deportes', 'electrónica', 'Ropa y Calzado']",Estándar,0.015977066167788035,14.348571428571429,715.847,3655289.88,299740.74,5670.27,295473.145,52,62,36,71,22,12,68,22,84,37,0.5924734596683825,0.8357914215442932,-0.7027701536634703
7924,1158,4328.16,2023-12-19,69,{'$oid': '69fd6ef6476e52befdc83db9'},Teresa Josefina Lozano Jaimes,Prefiere no decir,50,"{'ciudad': 'Tijuana', 'estado': 'Baja Calif.'}",213670.33,164387.79,636606,"['HOGAR Y COCINA', 'electrónica', 'ELECTRÓNICA']",Estándar,0.7693488405767869,84.86588235294117,636.606,2564043.96,49282.53999999998,168715.95,234156.365,49,94,6,34,74,45,26,95,63,5,0.48256997823273795,0.23537512641205965,0.46165407420181775
7925,360,7010.72,2020-02-22,65,{'$oid': '69fd6ef6476e52befdc83a9b'},Miguel Suárez,Masculino,74,"{'ciudad': 'Qro', 'estado': 'Queretrao'}",159344.04,130316.14,219468,"['electrónica', 'HOGAR Y COCINA', 'belleza', 'BELLEZA', 'ropa y calzado']",Estándar,0.8178236360541877,93.47626666666667,219.468,1912128.48,29027.90000000001,137326.86,123565.62000000001,11,92,42,83,49,8,79,30,72,50,-0.048078088159165366,-0.49418652916520067,0.2884666489839312
7926,738,5681.3,2021-03-22,57,{'$oid': '69fd6ef6476e52befdc83c15'},Daniel Pelayo,No binario,75,"{'ciudad': 'Merida', 'estado': 'Yucatan'}",239191.13,169470.57,674474,"['electrónica', 'hogar y cocina', 'BELLEZA']",Estándar,0.7085123160197621,74.75394736842105,674.474,2870293.56,69720.56,175151.87,254490.36500000002,66,91,50,20,83,9,70,92,80,61,0.6097660643691631,0.2965428841428957,0.3965796546166817
7927,409,5123.3,2022-06-14,19,{'$oid': '69fd6ef6476e52befdc83acc'},Abel Socorro Cabrera Acuña,Masculino,63,"{'ciudad': 'Hermosilo', 'estado': 'Sonora'}",290556.62,173174.64,172421,"['Deportes', 'deportes', 'BELLEZA', 'ELECTRÓNICA', 'ropa y calzado']",Estándar,0.5960079105824174,80.0515625,172.421,3486679.44,117381.97999999998,178297.94,179762.51,58,42,18,89,24,1,48,84,69,86,0.5103514378419951,-0.5807921496866288,-0.11361252073755965
7928,834,3764.65,2021-01-28,48,{'$oid': '69fd6ef6476e52befdc83c75'},Wilfrido Jonás Elizondo Quesada,Masculino,50,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",225121.2,53606.49,497329,"['Ropa y Calzado', 'Electrónica', 'hogar y cocina', 'ELECTRÓNICA', 'HOGAR Y COCINA']",Estándar,0.23812174010381915,73.81666666666666,497.329,2701454.4000000004,171514.71000000002,57371.14,212026.40000000002,90,83,83,5,27,5,96,15,34,69,0.23813275849979187,0.33168488742244456,-0.30433344336677387
7929,527,5015.03,2022-04-20,6,{'$oid': '69fd6ef6476e52befdc83b42'},Ofelia Casares,No binario,20,"{'ciudad': 'Campeche', 'estado': 'Campeche '}",170202.66,80773.12,674177,['Hogar y Cocina'],Premium Joven,0.47456746817312856,238.81095238095236,674.177,2042431.92,89429.54000000001,85788.15,219936.72999999998,36,69,50,93,36,71,69,15,27,38,0.20132137389048355,0.5618974058518573,0.1725119429568292
7930,59,1056.33,2021-02-06,43,{'$oid': '69fd6ef6476e52befdc8396e'},Marcela Fabiola Lerma,Masculino,33,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",349970.02,201240.95,283587,"['electrónica', 'Hogar y Cocina', 'BELLEZA']",Estándar,0.5750217546584285,31.068529411764704,283.587,4199640.24,148729.07,202297.28,231702.41,33,58,30,55,17,82,46,53,36,46,0.8697259307137486,-0.3799423776527077,-0.12092090147998963
7931,1182,9317.02,2023-12-05,22,{'$oid': '69fd6ef6476e52befdc83dd1'},Rosalia Claudio Méndez,Prefiere no decir,41,"{'ciudad': 'Mochis', 'estado': 'sinalo'}",126951.37,102160.76,83481,"['electrónica', 'ELECTRÓNICA', 'Ropa y Calzado', 'Electrónica']",Estándar,0.8047172337152902,221.83380952380952,83.481,1523416.44,24790.61,111477.78,80171.885,47,5,77,91,56,54,58,76,4,98,-0.28074479889973813,-0.6422336879649835,0.19463835604385898
7932,1130,8444.5,2023-02-26,4,{'$oid': '69fd6ef6476e52befdc83d9d'},Verónica Araceli Tello,Masculino,68,"{'ciudad': 'Celaya', 'estado': 'Guanajuato'}",151918.09,97543.71,548935,"['ELECTRÓNICA', 'Hogar y Cocina', 'ROPA Y CALZADO', 'Ropa y Calzado']",Estándar,0.64207671333471,122.3840579710145,548.935,1823017.08,54374.37999999999,105988.21,185746.04499999998,13,27,39,89,10,24,70,81,53,15,0.0614976336585904,0.19231341908130478,0.2873636446283436
7933,847,6880.03,2023-08-22,77,{'$oid': '69fd6ef6476e52befdc83c82'},Citlali Eric Peres,Prefiere no decir,36,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",297091.17,24142.12,173582,"['ELECTRÓNICA', 'Belleza']",Estándar,0.0812613809377743,185.94675675675674,173.582,3565094.04,272949.05,31022.149999999998,183261.985,40,28,12,15,54,26,67,23,71,37,0.2941601279427617,-0.12866363788331892,-0.9018947211955497
7934,1118,3250.17,2021-10-30,65,{'$oid': '69fd6ef6476e52befdc83d91'},Abril Gonzalo Alba Escobar,Prefiere no decir,62,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",261608.92,152078.04,131046,"['Deportes', 'ROPA Y CALZADO', 'ropa y calzado', 'DEPORTES', 'belleza']",Estándar,0.5813160296062168,51.59,131.046,3139307.04,109530.88,155328.21000000002,157013.66,89,26,98,48,81,10,29,70,37,27,0.3325890007217722,-0.5927506854349157,-0.12724455881115354
